lat,lon,altitude,delta_lat,delta_lon,distance,cumulative_distance,delta_altitude,gradient,color
47.754246,-122.230108,12.4,9.800000000126374e-05,-0.00024399999999502597,29.2234289217918,4.4635553622396555,0.0,0.0,"[39, 125, 142, 255]"
47.754367,-122.230374,12.6,0.00012100000000003774,-0.00026599999999632473,32.47788890241173,4.496033251142068,0.1999999999999993,0.6158035720885411,"[38, 128, 142, 255]"
47.754462,-122.230654,12.5,9.499999999462716e-05,-0.0002800000000036107,32.86126709061583,4.528894518232684,-0.09999999999999964,-0.30430962909691506,"[39, 126, 142, 255]"
47.754558,-122.23095,12.2,9.600000000631326e-05,-0.00029600000000584714,34.58405680085551,4.563478575033539,-0.3000000000000007,-0.867451732824414,"[40, 122, 142, 255]"
47.754654,-122.231234,12.0,9.599999999920783e-05,-0.00028399999999351166,33.31798190985631,4.596796556943395,-0.1999999999999993,-0.6002764529409694,"[42, 119, 142, 255]"
47.75476,-122.231498,12.1,0.00010599999999527654,-0.00026400000000137425,31.617434041043968,4.628413990984439,0.09999999999999964,0.3162812006508349,"[41, 121, 142, 255]"
47.75487,-122.231778,12.0,0.00010999999999938836,-0.0002800000000036107,33.43418755665843,4.6618481785410975,-0.09999999999999964,-0.2990950500308616,"[42, 119, 142, 255]"
47.754967,-122.232064,11.8,9.70000000037885e-05,-0.00028599999998846215,33.564162003383395,4.695412340544481,-0.1999999999999993,-0.5958736582782509,"[43, 115, 142, 255]"
47.755077,-122.232312,11.3,0.00010999999999938836,-0.0002479999999991378,30.152074196113603,4.725564414740595,-0.5,-1.6582607111800176,"[46, 107, 142, 255]"
47.75517,-122.232581,10.3,9.299999999967667e-05,-0.0002690000000029613,31.632666371855944,4.75719708111245,-1.0,-3.161288992349108,"[54, 90, 140, 255]"
47.755286,-122.232842,10.0,0.00011599999999845068,-0.0002610000000089485,31.74317401061958,4.7889402551230695,-0.3000000000000007,-0.9450850752972486,"[57, 85, 139, 255]"
47.75538,-122.23313,9.7,9.400000000425734e-05,-0.0002879999999976235,33.66979804683061,4.8226100531699005,-0.3000000000000007,-0.8910062352697723,"[60, 78, 138, 255]"
47.755475,-122.233405,9.0,9.499999999462716e-05,-0.0002750000000020236,32.335528683226876,4.854945581853127,-0.6999999999999993,-2.1648014691750013,"[65, 65, 134, 255]"
47.755564,-122.233672,8.0,8.900000000267028e-05,-0.0002669999999938,31.279261541177508,4.886224843394304,-1.0,-3.197006421278688,"[71, 44, 123, 255]"
47.755641,-122.23398,7.3,7.699999999744023e-05,-0.00030800000000397176,35.28431338202437,4.921509156776328,-0.7000000000000002,-1.9838844316483595,"[72, 29, 111, 255]"
47.755705,-122.234269,7.3,6.400000000184036e-05,-0.00028899999999509873,32.89733173377402,4.954406488510102,0.0,0.0,"[72, 29, 111, 255]"
47.755763,-122.234552,7.3,5.800000000277805e-05,-0.0002829999999960364,32.106093160733266,4.986512581670836,0.0,0.0,"[72, 29, 111, 255]"
47.755822,-122.234832,7.3,5.9000000000253294e-05,-0.0002800000000036107,31.80226512288308,5.018314846793719,0.0,0.0,"[72, 29, 111, 255]"
47.755869,-122.235122,7.3,4.6999999995023245e-05,-0.00029000000000678483,32.65085266483891,5.0509656994585574,0.0,0.0,"[72, 29, 111, 255]"
47.755904,-122.235415,7.3,3.500000000400405e-05,-0.00029299999999921056,32.795233889187344,5.083760933347745,0.0,0.0,"[72, 29, 111, 255]"
47.755926,-122.235693,7.3,2.200000000129876e-05,-0.00027799999999444935,30.993237898969415,5.114754171246714,0.0,0.0,"[72, 29, 111, 255]"
47.755945,-122.235977,7.3,1.8999999994662176e-05,-0.0002840000000077225,31.63403301773474,5.146388204264449,0.0,0.0,"[72, 29, 111, 255]"
47.755986,-122.236268,7.3,4.100000000306636e-05,-0.0002909999999900492,32.660876123089125,5.179049080387538,0.0,0.0,"[72, 29, 111, 255]"
47.756037,-122.236548,7.4,5.099999999913507e-05,-0.0002800000000036107,31.630909169706246,5.210679989557245,0.10000000000000053,0.3161464612461192,"[72, 32, 113, 255]"
47.756082,-122.236815,7.4,4.500000000007276e-05,-0.00026700000000801083,30.092615937547095,5.240772605494792,0.0,0.0,"[72, 32, 113, 255]"
47.756126,-122.23709,7.4,4.400000000259752e-05,-0.00027499999998781277,30.951962083430352,5.2717245675782225,0.0,0.0,"[72, 32, 113, 255]"
47.756171,-122.237349,7.5,4.500000000007276e-05,-0.0002589999999997872,29.216242642471073,5.300940810220694,0.09999999999999964,0.3422753610850412,"[72, 34, 115, 255]"
47.756208,-122.237634,7.5,3.6999999998954536e-05,-0.00028500000000519776,31.940428229538714,5.332881238450232,0.0,0.0,"[72, 34, 115, 255]"
47.75625,-122.237916,7.6,4.2000000000541604e-05,-0.0002819999999985612,31.686896403087292,5.36456813485332,0.09999999999999964,0.3155878654946356,"[72, 35, 116, 255]"
47.756285,-122.23819,7.7,3.499999999689862e-05,-0.0002740000000045484,30.699521030428578,5.395267655883749,0.10000000000000053,0.3257379810612781,"[71, 38, 118, 255]"
47.756334,-122.238472,7.7,4.9000000004184585e-05,-0.0002819999999985612,31.810808690097254,5.427078464573846,0.0,0.0,"[71, 38, 118, 255]"
47.756382,-122.238732,7.8,4.7999999999603915e-05,-0.0002599999999972624,29.384445412992417,5.456462909986838,0.09999999999999964,0.3403161046414861,"[71, 40, 120, 255]"
47.756436,-122.238987,7.8,5.3999999998666226e-05,-0.00025499999999567535,28.968929856607385,5.485431839843446,0.0,0.0,"[71, 40, 120, 255]"
47.756474,-122.239259,7.9,3.799999999642978e-05,-0.0002720000000095979,30.523391073560763,5.5159552309170055,0.10000000000000053,0.3276175958267629,"[71, 42, 121, 255]"
47.756505,-122.239517,8.0,3.0999999999892225e-05,-0.00025800000000231194,28.880105888226545,5.5448353368052326,0.09999999999999964,0.34625911825609446,"[71, 44, 123, 255]"
47.756554,-122.239789,8.1,4.9000000004184585e-05,-0.00027199999999538704,30.71641497861777,5.57555175178385,0.09999999999999964,0.32555882602058667,"[70, 47, 124, 255]"
47.756602,-122.240062,8.1,4.7999999999603915e-05,-0.0002729999999928623,30.80635957324049,5.60635811135709,0.0,0.0,"[70, 47, 124, 255]"
47.756655,-122.240323,8.2,5.300000000119098e-05,-0.0002610000000089485,29.599301654562503,5.635957413011653,0.09999999999999964,0.33784580854996427,"[70, 49, 126, 255]"
47.756711,-122.240584,8.2,5.600000000072214e-05,-0.00026099999999473766,29.667452236913874,5.665624865248566,0.0,0.0,"[70, 49, 126, 255]"
47.756741,-122.240878,8.2,2.9999999995311555e-05,-0.0002939999999966858,32.8445361921783,5.698469401440745,0.0,0.0,"[70, 49, 126, 255]"
47.756779,-122.241151,8.2,3.8000000003535206e-05,-0.00027300000000707314,30.633464964958726,5.729102866405704,0.0,0.0,"[70, 49, 126, 255]"
47.756831,-122.24143,8.3,5.199999999661031e-05,-0.0002789999999919246,31.541749456235497,5.760644615861939,0.10000000000000142,0.31704011896598333,"[69, 50, 127, 255]"
47.756884,-122.241713,8.3,5.300000000119098e-05,-0.0002830000000102473,31.999155086180913,5.7926437709481196,0.0,0.0,"[69, 50, 127, 255]"
47.756926,-122.241987,8.3,4.2000000000541604e-05,-0.00027399999999033753,30.807762873678417,5.823451533821798,0.0,0.0,"[69, 50, 127, 255]"
47.75697,-122.242271,8.3,4.400000000259752e-05,-0.0002840000000077225,31.94004151144822,5.855391575333246,0.0,0.0,"[69, 50, 127, 255]"
47.757023,-122.242568,8.5,5.2999999994085556e-05,-0.0002970000000033224,33.529735609148645,5.888921310942394,0.1999999999999993,0.5964854669042752,"[68, 55, 129, 255]"
47.757082,-122.242909,8.5,5.9000000000253294e-05,-0.00034099999999170905,38.46148114215219,5.927382792084547,0.0,0.0,"[68, 55, 129, 255]"
47.757143,-122.24328,8.8,6.100000000230921e-05,-0.00037100000000123146,41.78619487182302,5.96916898695637,0.3000000000000007,0.7179404607675696,"[66, 61, 132, 255]"
47.757205,-122.243677,8.9,6.199999999978445e-05,-0.00039700000000664204,44.657000001928296,6.013825986958298,0.09999999999999964,0.22392905926435192,"[66, 64, 133, 255]"
47.757268,-122.244001,8.9,6.300000000436512e-05,-0.00032399999999199736,36.68344687565613,6.0505094338339545,0.0,0.0,"[66, 64, 133, 255]"
47.757292,-122.244352,9.1,2.3999999996249244e-05,-0.00035100000000909404,39.100873637785234,6.089610307471739,0.1999999999999993,0.5114975226710248,"[64, 67, 135, 255]"
47.757353,-122.244662,9.1,6.100000000230921e-05,-0.00030999999999892225,35.11376861082796,6.124724076082567,0.0,0.0,"[64, 67, 135, 255]"
47.757406,-122.244915,9.2,5.300000000119098e-05,-0.00025300000000072487,28.728517867106678,6.153452593949673,0.09999999999999964,0.34808617855812446,"[63, 69, 135, 255]"
47.757458,-122.245173,9.3,5.199999999661031e-05,-0.0002579999999881011,29.250467315768393,6.182703061265442,0.10000000000000142,0.3418748798795883,"[63, 71, 136, 255]"
47.757513,-122.245442,9.4,5.5000000003246896e-05,-0.0002690000000029613,30.514891835708614,6.213217953101151,0.09999999999999964,0.3277088463508147,"[62, 73, 137, 255]"
47.757554,-122.245721,9.4,4.0999999995960934e-05,-0.00027900000000613545,31.340803888202334,6.2445587569893535,0.0,0.0,"[62, 73, 137, 255]"
47.757602,-122.245974,9.5,4.7999999999603915e-05,-0.00025300000000072487,28.619749139213884,6.273178506128567,0.09999999999999964,0.34940907243307306,"[61, 75, 137, 255]"
47.757644,-122.246236,9.5,4.2000000000541604e-05,-0.0002619999999922129,29.49018444104969,6.302668690569617,0.0,0.0,"[61, 75, 137, 255]"
47.757685,-122.2465,9.5,4.100000000306636e-05,-0.00026400000000137425,29.69242239281068,6.3323611129624275,0.0,0.0,"[61, 75, 137, 255]"
47.757739,-122.24678,9.7,5.3999999998666226e-05,-0.0002800000000036107,31.69235327737011,6.364053466239798,0.1999999999999993,0.6310670534611549,"[60, 78, 138, 255]"
47.757783,-122.247036,9.8,4.400000000259752e-05,-0.0002559999999931506,28.86876974451836,6.392922235984316,0.10000000000000142,0.346395086749374,"[59, 81, 138, 255]"
47.757827,-122.247286,9.9,4.399999999549209e-05,-0.00025000000000829914,28.21179836703628,6.421134034351352,0.09999999999999964,0.35446162878026016,"[58, 83, 139, 255]"
47.757877,-122.247553,10.0,5.000000000165983e-05,-0.0002669999999938,30.189943285810003,6.451323977637162,0.09999999999999964,0.33123613069853647,"[57, 85, 139, 255]"
47.757911,-122.24783,10.0,3.399999999942338e-05,-0.0002769999999969741,31.01654341033015,6.482340521047492,0.0,0.0,"[57, 85, 139, 255]"
47.757957,-122.248109,9.9,4.5999999997548e-05,-0.00027900000000613545,31.426406969214575,6.5137669280167065,-0.09999999999999964,-0.31820373260602147,"[58, 83, 139, 255]"
47.757987,-122.248381,10.0,3.0000000002416982e-05,-0.00027199999999538704,30.413121860087937,6.544180049876794,0.09999999999999964,0.3288054427955082,"[57, 85, 139, 255]"
47.758035,-122.248631,9.9,4.7999999999603915e-05,-0.00025000000000829914,28.292243777418385,6.572472293654213,-0.09999999999999964,-0.35345376205126305,"[58, 83, 139, 255]"
47.758079,-122.248928,9.7,4.400000000259752e-05,-0.0002970000000033224,33.36854778273614,6.605840841436949,-0.20000000000000107,-0.5993668088350999,"[60, 78, 138, 255]"
47.758112,-122.249253,9.6,3.299999999484271e-05,-0.0003249999999894726,36.30589809307116,6.64214673953002,-0.09999999999999964,-0.275437340080796,"[60, 77, 138, 255]"
47.758154,-122.249595,9.5,4.2000000000541604e-05,-0.00034200000000339514,38.29508702949941,6.680441826559519,-0.09999999999999964,-0.26113010246710705,"[61, 75, 137, 255]"
47.758194,-122.249914,9.3,4.000000000559112e-05,-0.00031900000000462114,35.73097244433494,6.7161727990038536,-0.1999999999999993,-0.5597384742650877,"[63, 71, 136, 255]"
47.758212,-122.250303,8.9,1.7999999997186933e-05,-0.0003889999999984184,43.27933035903623,6.75945212936289,-0.40000000000000036,-0.9242287176850575,"[66, 64, 133, 255]"
47.758236,-122.250507,8.8,2.3999999996249244e-05,-0.00020399999999654028,22.828718928314235,6.7822808482912045,-0.09999999999999964,-0.4380447291589833,"[66, 61, 132, 255]"
47.758288,-122.250719,8.8,5.200000000371574e-05,-0.00021200000000476393,24.259889748734036,6.8065407380399385,0.0,0.0,"[66, 61, 132, 255]"
47.758295,-122.250961,8.7,6.999999996537554e-06,-0.0002420000000000755,26.906887323055887,6.833447625362995,-0.10000000000000142,-0.37165205621652764,"[67, 59, 131, 255]"
47.758322,-122.251159,8.8,2.7000000002885827e-05,-0.00019799999999747797,22.20917641537123,6.855656801778365,0.10000000000000142,0.4502643327682798,"[66, 61, 132, 255]"
47.758341,-122.251367,9.0,1.9000000001767603e-05,-0.0002080000000006521,23.21315678947621,6.878869958567841,0.1999999999999993,0.8615803607145333,"[65, 65, 134, 255]"
47.758354,-122.251606,9.3,1.2999999995599865e-05,-0.0002389999999934389,26.601485892332008,6.905471444460173,0.3000000000000007,1.1277565516987793,"[63, 71, 136, 255]"
47.758354,-122.25184,9.5,0.0,-0.0002340000000060627,26.0065260006738,6.931477970460847,0.1999999999999993,0.7690377407379113,"[61, 75, 137, 255]"
47.758374,-122.252089,9.7,2.0000000006348273e-05,-0.00024899999999661304,27.762735756586086,6.959240706217433,0.1999999999999993,0.7203901004336498,"[60, 78, 138, 255]"
47.758396,-122.252323,9.8,2.199999999419333e-05,-0.0002340000000060627,26.121211749149975,6.985361917966583,0.10000000000000142,0.38283063190303784,"[59, 81, 138, 255]"
47.758395,-122.252581,9.8,-9.999999974752427e-07,-0.00025800000000231194,28.674077385105832,7.014035995351689,0.0,0.0,"[59, 81, 138, 255]"
47.758392,-122.252819,9.6,-2.9999999995311555e-06,-0.00023799999999596366,26.45318328373443,7.040489178635424,-0.20000000000000107,-0.7560526756073903,"[60, 77, 138, 255]"
47.758402,-122.253076,9.6,9.999999996068709e-06,-0.00025699999999062584,28.58433719445568,7.06907351582988,0.0,0.0,"[60, 77, 138, 255]"
47.758371,-122.253324,9.5,-3.0999999999892225e-05,-0.00024800000001334865,27.77696918200334,7.096850485011882,-0.09999999999999964,-0.3600104797062939,"[61, 75, 137, 255]"
47.758358,-122.253598,9.7,-1.2999999995599865e-05,-0.00027399999999033753,30.48634135070701,7.12733682636259,0.1999999999999993,0.6560314919368345,"[60, 78, 138, 255]"
47.758368,-122.253873,10.7,9.999999996068709e-06,-0.0002750000000020236,30.583425415500816,7.157920251778091,1.0,3.269744923644697,"[51, 97, 141, 255]"
47.75838,-122.254137,11.8,1.200000000523005e-05,-0.00026400000000137425,29.370990996375202,7.1872912427744655,1.1000000000000014,3.745191982578174,"[43, 115, 142, 255]"
47.758387,-122.254402,12.4,6.999999996537554e-06,-0.0002649999999988495,29.4621083231975,7.216753351097664,0.5999999999999996,2.0365141334015777,"[39, 125, 142, 255]"
47.758393,-122.254657,12.5,5.999999999062311e-06,-0.00025499999999567535,28.34828901987207,7.245101640117536,0.09999999999999964,0.3527549755468485,"[39, 126, 142, 255]"
47.758381,-122.254905,12.5,-1.1999999998124622e-05,-0.0002479999999991378,27.594719296980895,7.272696359414517,0.0,0.0,"[39, 126, 142, 255]"
47.758375,-122.255154,12.6,-5.999999999062311e-06,-0.0002490000000108239,27.681643979888882,7.300378003394405,0.09999999999999964,0.3612502208057119,"[38, 128, 142, 255]"
47.758355,-122.255401,12.5,-1.9999999999242846e-05,-0.00024700000000166256,27.54117707025354,7.327919180464659,-0.09999999999999964,-0.3630926875235368,"[39, 126, 142, 255]"
47.758342,-122.255642,12.4,-1.3000000002705292e-05,-0.0002409999999883894,26.823438517087887,7.354742618981747,-0.09999999999999964,-0.3728082808484624,"[39, 125, 142, 255]"
47.758337,-122.255886,12.5,-5.000000001587068e-06,-0.00024400000000923683,27.1236089997617,7.381866227981509,0.09999999999999964,0.36868250091969035,"[39, 126, 142, 255]"
47.758318,-122.256127,12.4,-1.8999999994662176e-05,-0.00024100000000260025,26.867609019167624,7.408733837000677,-0.09999999999999964,-0.37219538191380797,"[39, 125, 142, 255]"
47.758296,-122.256368,12.3,-2.200000000129876e-05,-0.0002409999999883894,26.895867623780905,7.435629704624457,-0.09999999999999964,-0.3718043284522311,"[40, 123, 142, 255]"
47.758282,-122.256584,12.2,-1.4000000000180535e-05,-0.00021600000000887576,24.05639533036726,7.4596860999548245,-0.10000000000000142,-0.4156898763372408,"[40, 122, 142, 255]"
47.758259,-122.256825,12.0,-2.2999999998774e-05,-0.00024100000000260025,26.90619872443141,7.4865922986792555,-0.1999999999999993,-0.7433231354914323,"[42, 119, 142, 255]"
47.758247,-122.257047,12.0,-1.200000000523005e-05,-0.00022199999999372722,24.708876789314747,7.511301175468571,0.0,0.0,"[42, 119, 142, 255]"
47.758232,-122.257271,11.9,-1.4999999997655777e-05,-0.00022400000000288856,24.95089114382163,7.536252066612392,-0.09999999999999964,-0.4007872882117951,"[42, 117, 142, 255]"
47.758219,-122.257506,11.9,-1.3000000002705292e-05,-0.00023500000000353793,26.15759722032744,7.562409663832719,0.0,0.0,"[42, 117, 142, 255]"
47.7582,-122.257749,11.8,-1.8999999994662176e-05,-0.00024299999999755073,27.089205075516734,7.589498868908236,-0.09999999999999964,-0.3691507363218266,"[43, 115, 142, 255]"
47.758188,-122.257981,11.6,-1.200000000523005e-05,-0.00023199999999690135,25.81871637482234,7.615317585283059,-0.20000000000000107,-0.7746318488359678,"[44, 112, 142, 255]"
47.758168,-122.258254,11.5,-1.9999999999242846e-05,-0.0002729999999928623,30.422258557455876,7.645739843840515,-0.09999999999999964,-0.32870669286811277,"[45, 110, 142, 255]"
47.758146,-122.25849,11.6,-2.199999999419333e-05,-0.00023600000000101318,26.342522048895226,7.67208236588941,0.09999999999999964,0.37961437334810366,"[44, 112, 142, 255]"
47.758124,-122.258727,11.6,-2.200000000129876e-05,-0.00023699999999848842,26.45318328402971,7.698535549173439,0.0,0.0,"[44, 112, 142, 255]"
47.758098,-122.258987,11.4,-2.6000000005410584e-05,-0.0002600000000114733,29.04026129437825,7.727575810467817,-0.1999999999999993,-0.6886990374246951,"[46, 109, 142, 255]"
47.75808,-122.259242,11.6,-1.7999999997186933e-05,-0.00025499999999567535,28.4109632188269,7.755986773686644,0.1999999999999993,0.7039536057245206,"[44, 112, 142, 255]"
47.758062,-122.259508,11.8,-1.7999999997186933e-05,-0.00026599999999632473,29.63058284865956,7.785617356535303,0.20000000000000107,0.6749782851775686,"[43, 115, 142, 255]"
47.758035,-122.259777,12.0,-2.7000000002885827e-05,-0.0002690000000029613,30.04660901688398,7.8156639655521865,0.1999999999999993,0.6656325174252243,"[42, 119, 142, 255]"
47.758026,-122.26005,13.6,-8.999999998593466e-06,-0.00027300000000707314,30.357430177259726,7.846021395729446,1.5999999999999996,5.270538351426513,"[32, 144, 140, 255]"
47.758001,-122.260334,10.9,-2.5000000000829914e-05,-0.00028399999999351166,31.68553203724363,7.87770692776669,-2.6999999999999993,-8.521239273578807,"[49, 100, 141, 255]"
47.757987,-122.260596,11.4,-1.4000000000180535e-05,-0.00026200000000642376,29.15995944474682,7.906866887211437,0.5,1.7146800253526253,"[46, 109, 142, 255]"
47.757974,-122.260862,11.6,-1.3000000002705292e-05,-0.00026599999999632473,29.59825837728705,7.936465145588724,0.1999999999999993,0.6757154338292898,"[44, 112, 142, 255]"
47.757962,-122.261124,11.3,-1.1999999998124622e-05,-0.0002619999999922129,29.14894401356576,7.96561408960229,-0.29999999999999893,-1.0291968033572008,"[46, 107, 142, 255]"
47.757949,-122.261386,11.5,-1.2999999995599865e-05,-0.00026200000000642376,29.154240414219966,7.99476833001651,0.1999999999999993,0.6860065539640998,"[45, 110, 142, 255]"
47.757944,-122.261611,11.4,-5.000000001587068e-06,-0.0002250000000003638,25.012448626851153,8.019780778643362,-0.09999999999999964,-0.39980092110073734,"[46, 109, 142, 255]"
47.757916,-122.261768,10.9,-2.800000000036107e-05,-0.00015700000000151704,17.724144433826037,8.037504923077188,-0.5,-2.821010638153929,"[49, 100, 141, 255]"
47.757933,-122.261867,10.7,1.699999999971169e-05,-9.899999999163356e-05,11.163800524387174,8.048668723601574,-0.20000000000000107,-1.79150460063402,"[51, 97, 141, 255]"
47.757924,-122.262041,10.7,-8.999999998593466e-06,-0.00017400000000122873,19.36403728148048,8.068032760883055,0.0,0.0,"[51, 97, 141, 255]"
47.757967,-122.262204,11.1,4.299999999801685e-05,-0.00016300000000057935,18.735411650358905,8.086768172533414,0.40000000000000036,2.1349944557654688,"[48, 103, 141, 255]"
47.757986,-122.262458,11.6,1.9000000001767603e-05,-0.0002539999999982001,28.3081745251094,8.115076347058524,0.5,1.7662742596012297,"[44, 112, 142, 255]"
47.757986,-122.26268,11.3,0.0,-0.00022200000000793807,24.67285800088223,8.139749205059406,-0.29999999999999893,-1.2159110225060745,"[46, 107, 142, 255]"
47.757996,-122.262933,11.5,9.999999996068709e-06,-0.00025300000000072487,28.140122657436095,8.167889327716843,0.1999999999999993,0.7107289560699509,"[45, 110, 142, 255]"
47.757998,-122.26318,11.3,2.0000000020559128e-06,-0.00024700000000166256,27.452232896367814,8.195341560613212,-0.1999999999999993,-0.7285381876038985,"[46, 107, 142, 255]"
47.758,-122.26343,11.4,2.0000000020559128e-06,-0.0002499999999940883,27.78563909711949,8.22312719971033,0.09999999999999964,0.3598981461267398,"[46, 109, 142, 255]"
47.757997,-122.263709,11.2,-2.9999999995311555e-06,-0.00027900000000613545,31.0095735133862,8.254136773223715,-0.20000000000000107,-0.644962111180488,"[47, 105, 141, 255]"
47.757991,-122.263973,10.9,-6.000000006167738e-06,-0.0002639999999871634,29.348272679412812,8.283485045903129,-0.29999999999999893,-1.0222066670739451,"[49, 100, 141, 255]"
47.758007,-122.264231,11.3,1.6000000002236447e-05,-0.00025800000000231194,28.72894781583271,8.312213993718963,0.40000000000000036,1.3923238768234936,"[46, 107, 142, 255]"
47.758015,-122.264504,11.1,8.000000001118224e-06,-0.00027300000000707314,30.35397148732396,8.342567965206287,-0.20000000000000107,-0.6588923630093101,"[48, 103, 141, 255]"
47.758031,-122.264756,11.9,1.6000000002236447e-05,-0.0002520000000032496,28.06342277784508,8.370631387984131,0.8000000000000007,2.850685771058432,"[42, 117, 142, 255]"
47.758024,-122.265008,12.0,-7.000000003642981e-06,-0.00025199999998903877,28.01783109582013,8.398649219079951,0.09999999999999964,0.35691556444181094,"[42, 119, 142, 255]"
47.758008,-122.265233,11.9,-1.6000000002236447e-05,-0.0002250000000003638,25.069421013910695,8.423718640093862,-0.09999999999999964,-0.39889233957382164,"[42, 117, 142, 255]"
47.757973,-122.265475,11.6,-3.499999999689862e-05,-0.0002420000000000755,27.175474110731514,8.45089411420459,-0.3000000000000007,-1.103936581851691,"[44, 112, 142, 255]"
47.757927,-122.265732,10.7,-4.5999999997548e-05,-0.0002570000000048367,29.016645526557443,8.47991075973115,-0.9000000000000004,-3.101667969084423,"[51, 97, 141, 255]"
47.757872,-122.265994,10.5,-5.5000000003246896e-05,-0.00026200000000642376,29.753095566087534,8.509663855297235,-0.1999999999999993,-0.6721989634851929,"[53, 93, 140, 255]"
47.757831,-122.266276,10.5,-4.0999999995960934e-05,-0.0002819999999985612,31.670715145662413,8.5413345704429,0.0,0.0,"[53, 93, 140, 255]"
47.757783,-122.266554,11.2,-4.7999999999603915e-05,-0.00027799999999444935,31.35380698073455,8.572688377423633,0.6999999999999993,2.2325837510899924,"[47, 105, 141, 255]"
47.757735,-122.26684,11.3,-4.800000000670934e-05,-0.000286000000002673,32.230310000416395,8.60491868742405,0.10000000000000142,0.3102669505776069,"[46, 107, 142, 255]"
47.75767,-122.267115,10.6,-6.49999999993156e-05,-0.0002750000000020236,31.40537221709844,8.636324059641149,-0.7000000000000011,-2.228918018105485,"[52, 95, 141, 255]"
47.757629,-122.267378,10.5,-4.0999999995960934e-05,-0.00026299999998968815,29.582604823134858,8.665906664464284,-0.09999999999999964,-0.33803649339829395,"[53, 93, 140, 255]"
47.757588,-122.267669,10.6,-4.100000000306636e-05,-0.0002910000000042601,32.66087612465306,8.698567540588938,0.09999999999999964,0.3061767223216579,"[52, 95, 141, 255]"
47.75756,-122.267944,11.1,-2.800000000036107e-05,-0.0002750000000020236,30.7212401155013,8.729288780704438,0.5,1.6275384656354104,"[48, 103, 141, 255]"
47.757511,-122.26823,11.1,-4.899999999707916e-05,-0.000286000000002673,32.2488916834608,8.7615376723879,0.0,0.0,"[48, 103, 141, 255]"
47.757459,-122.268505,10.6,-5.200000000371574e-05,-0.0002750000000020236,31.104825971143608,8.792642498359044,-0.5,-1.607467601535071,"[52, 95, 141, 255]"
47.757404,-122.268792,10.1,-5.499999999614147e-05,-0.00028700000000014825,32.47731842294376,8.825119816781987,-0.5,-1.539535972424289,"[56, 86, 139, 255]"
47.75737,-122.269045,11.1,-3.399999999942338e-05,-0.00025300000000072487,28.370937341353578,8.85349075412334,1.0,3.524733737092276,"[48, 103, 141, 255]"
47.757313,-122.269291,10.7,-5.699999999819738e-05,-0.00024599999998997646,28.064523108546,8.881555277231886,-0.40000000000000036,-1.4252870018596373,"[51, 97, 141, 255]"
47.757322,-122.269509,15.4,8.999999998593466e-06,-0.00021800000000382624,24.248940593075364,8.905804217824961,4.700000000000001,19.382290050816298,"[39, 173, 128, 255]"
47.757242,-122.269764,14.5,-8.000000000407681e-05,-0.00025499999999567535,29.702404576620378,8.935506622401583,-0.9000000000000004,-3.030057710238101,"[30, 159, 136, 255]"
47.757104,-122.270019,10.9,-0.00013799999999974943,-0.0002550000000098862,32.22436926551973,8.967730991667102,-3.5999999999999996,-11.171669398202999,"[49, 100, 141, 255]"
47.757016,-122.270269,11.7,-8.79999999980896e-05,-0.0002499999999940883,29.45581895815597,8.997186810625259,0.7999999999999989,2.7159319560473074,"[44, 114, 142, 255]"
47.75692,-122.270479,11.4,-9.599999999920783e-05,-0.0002099999999956026,25.662281489020895,9.02284909211428,-0.29999999999999893,-1.1690308990194347,"[46, 109, 142, 255]"
47.7568,-122.270679,12.1,-0.0001200000000025625,-0.0002000000000066393,25.92184650642773,9.048770938620708,0.6999999999999993,2.7004249092610872,"[41, 121, 142, 255]"
47.756661,-122.270874,12.3,-0.00013899999999722468,-0.00019500000000505224,26.614483967660803,9.075385422588369,0.20000000000000107,0.7514705159905434,"[40, 123, 142, 255]"
47.756523,-122.271053,12.9,-0.00013799999999974943,-0.00017899999998860494,25.119626846194237,9.100505049434561,0.5999999999999996,2.388570513701333,"[36, 133, 141, 255]"
47.756375,-122.271209,12.3,-0.00014800000000292357,-0.0001560000000040418,23.89876162794435,9.124403811062505,-0.5999999999999996,-2.5105903366073643,"[40, 123, 142, 255]"
47.756214,-122.271376,11.7,-0.00016099999999852344,-0.00016700000000469117,25.780894450280247,9.150184705512785,-0.6000000000000014,-2.327304823178775,"[44, 114, 142, 255]"
47.756068,-122.271551,11.9,-0.00014600000000086766,-0.00017499999999870397,25.329209619085777,9.175513915131871,0.20000000000000107,0.789602214232928,"[42, 117, 142, 255]"
47.755927,-122.271709,11.4,-0.0001409999999992806,-0.00015799999999899228,23.535503785850977,9.199049418917722,-0.5,-2.1244499567525255,"[46, 109, 142, 255]"
47.755796,-122.271869,12.4,-0.00013100000000321188,-0.00015999999999394277,22.982137109279748,9.222031556027003,1.0,4.351205439446357,"[39, 125, 142, 255]"
47.755661,-122.27206,14.4,-0.00013499999999311285,-0.00019100000000094042,25.994649462997085,9.24802620549,2.0,7.693891017253239,"[30, 157, 136, 255]"
47.755521,-122.27224,12.0,-0.00014000000000180535,-0.00018000000000029104,25.343591314167334,9.273369796804166,-2.4000000000000004,-9.469849676191611,"[42, 119, 142, 255]"
47.755388,-122.272407,10.5,-0.00013299999999816237,-0.00016700000000469117,23.727070290068554,9.297096867094234,-1.5,-6.321893017815416,"[53, 93, 140, 255]"
